Country Code,Country,Region,hdicode,Year,co2_prod,abr,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
ALB,Albania,Europe & Central Asia,High,2011,1.717787934,20.692,12.62466625,7.049608355,13.74845028,14.1151104,13.41751003,0.252,8532.402659,13568.49994,11056.64517,0.766,0.751776751,0.779565977,0.669,11.9,18.33096,7.64303875,78.0919,80.798,75.6932,52.446,67.483,12.49,22.0,9.801699638,9.39647007,10.22163963,0.712,15.71428571,84.28571429,82.15252686,88.41181946,Upper middle income,12.1,6.915,2094.2915336726883,12890900000.0,4437.18,49.0,11.0,76.914,106.029,13.481
ALB,Albania,Europe & Central Asia,High,2012,1.601834668,20.909,10.42977938,6.940874036,14.58664989,15.02785015,14.18840981,0.235,8773.019135,13505.51982,11146.26303,0.778,0.76686355,0.787407675,0.696,11.9,12.23739254,7.151945591,78.064,80.7025,75.7302,48.778,65.197,12.44,17.0,10.02511024,9.832489967,10.23851013,0.724,15.71428571,84.28571429,85.21604156,89.42938232,Upper middle income,12.197,6.996,2159.063436775968,12319800000.0,4247.61,54.656,10.2,77.252,105.854,13.376
ALB,Albania,Europe & Central Asia,High,2013,1.697126858,20.865,10.29833238,6.624203822,14.92564011,15.42998981,14.48114967,0.225,8378.21926,14707.5651,11552.98247,0.785,0.77112962,0.796231362,0.704,11.9,12.23739254,6.757604599,78.1226,80.7812,75.7863,43.598,61.18,11.49,16.0,10.19628076,10.07789473,10.3332919,0.733,17.85714286,82.14285714,87.70659636,90.45197367,Upper middle income,12.257,7.096,2225.8385946144,12776300000.0,4413.08,57.2,9.5,77.554,105.66,15.866
ALB,Albania,Europe & Central Asia,High,2014,1.940610537,20.942,10.19806847,7.575757576,15.25242043,15.78334999,14.78335953,0.219,8309.170305,15052.24013,11691.64829,0.792,0.777742313,0.803064109,0.711,11.9,12.23739254,6.456812859,78.4075,81.0125,76.1142,43.733,62.984,13.14,16.0,10.37037387,10.32942445,10.4289511,0.732,20.0,80.0,90.19715116,91.47456501,Upper middle income,12.259,7.219,2294.67896352,13228200000.0,4578.67,60.1,8.9,77.813,105.442,17.49
ALB,Albania,Europe & Central Asia,High,2015,1.555329452,20.276,10.13333035,7.044025157,15.07629967,15.60177994,14.60935974,0.204,9683.99883,14333.9431,12016.2976,0.795,0.788570993,0.801190682,0.714,11.9,12.23739254,6.262598515,78.6441,81.1825,76.4036,46.898,63.957,12.61,15.0,10.54743948,10.58723198,10.52549585,0.739,20.71428571,79.28571429,93.74003693,92.49715635,Upper middle income,12.197,7.367,2365.648416,11386900000.0,3952.83,63.2529,8.5,78.025,105.135,17.08
ALB,Albania,Europe & Central Asia,High,2016,1.556278015,18.171,10.10048676,7.769423559,14.80459976,15.40505981,14.2593298,0.191,10011.12887,14943.96853,12484.6242,0.798,0.792468933,0.802194502,0.717,11.9,12.23739254,6.164067745,78.8602,81.3771,76.6392,49.676,64.8,14.39,16.0,10.72752833,10.85147402,10.62293435,0.736,22.85714286,77.14285714,94.15190407,92.63247089,Upper middle income,12.08,7.534,2438.8128,11861400000.0,4124.11,66.3634,8.2,78.194,104.967,15.22
ALB,Albania,Europe & Central Asia,High,2017,1.838241795,16.585,10.23328918,8.104738155,14.81612968,15.51123047,14.17994022,0.17,10148.61287,15442.82403,12802.14831,0.802,0.797815511,0.805385473,0.72,12.33344,12.23739254,6.129034996,79.0473,81.5045,76.8729,49.51,66.44,14.46,15.0,10.91069206,11.12231116,10.72127488,0.737,27.85714286,72.14285714,94.5637712,92.76778544,Upper middle income,11.934,7.714,2514.24,13025100000.0,4532.89,71.847,8.0,78.333,104.871,13.75
ALB,Albania,Europe & Central Asia,High,2018,1.642152952,15.58,10.55449877,7.196029777,14.69561958,15.50102997,13.95683002,0.164,10655.83752,15939.64779,13302.70596,0.806,0.804057405,0.806772917,0.72,12.33344,13.17898,6.151076317,79.1838,81.6079,77.0366,51.189,67.247,12.85,15.0,11.09698316,11.399908,10.82052578,0.748,27.85714286,72.14285714,94.97563834,92.90309998,Upper middle income,27.916203604505636,8.702866465430862,2592.0,15058900000.0,5253.63,15.712817964592324,7.8,65.25960179655871,104.612,13.898
DZA,Algeria,Middle East & North Africa,High,2010,3.274634073,10.288,23.649936161647123,6.796116505,13.99880028,14.21949005,13.78423023,0.519,3118.227254,18416.24057,10918.46514,0.721,0.637995971,0.760996942,0.4913376764386536,23.538542141961432,26.35624195933059,15.2769413,73.8081,74.8731,72.7693,14.178,68.948,9.41,115.0,7.506178401,6.758586115,8.248260258,0.672,7.047619048,92.95238095,40.64639854,55.34836033,Upper middle income,24.504,4.656,1224.207127441681,161000000000.0,4480.79,12.5,23.5,74.938,15.1055,9.96
DZA,Algeria,Middle East & North Africa,High,2011,3.267942657,11.134,23.649936161647123,6.877579092,14.33228016,14.57748985,14.09383965,0.516,3298.87957,18296.15173,10945.42525,0.727,0.647518639,0.765493043,0.4913376764386536,23.538542141961432,26.35624195933059,14.96063232,74.1234,75.2364,73.0404,14.375,65.655,9.56,116.0,7.566753118,6.860749717,8.269174816,0.677,7.238095238,92.76190476,41.21343574,55.52164572,Upper middle income,24.934,4.67,1262.0692035481247,200000000000.0,5455.84,14.9,22.9,75.199,15.3927,9.96
DZA,Algeria,Middle East & North Africa,High,2012,3.426892784,11.95,23.649936161647123,6.858710562,14.33228016,14.57748985,14.09383965,0.437,3516.026462,18326.8344,11066.79725,0.729,0.65360941,0.765520949,0.4913376764386536,23.538542141961432,26.35624195933059,14.69656944,74.2024,75.4783,72.9705,15.823,67.9,9.41,116.0,7.627816672,6.964457635,8.290142407,0.679,25.82781457,74.17218543,41.78838338,55.69547365,Upper middle income,25.246,4.685,1301.1022716990976,209000000000.0,5592.22,18.2,22.4,75.436,15.696,10.97
DZA,Algeria,Middle East & North Africa,High,2013,3.472326643,12.684,19.84218828,6.83994528,14.33228016,14.57748985,14.09383965,0.438,3592.009575,18276.58899,11077.58045,0.731,0.657604943,0.767762867,0.581,33.68956,11.36364,14.47336483,74.6153,75.8399,73.4301,16.602,69.51,9.38,115.0,7.689373008,7.069733216,8.311163163,0.681,25.82781457,74.17218543,42.37135182,55.86984579,Upper middle income,25.451,4.699,1341.3425481434,210000000000.0,5499.59,22.5,22.1,75.661,16.0136,9.82
DZA,Algeria,Middle East & North Africa,High,2014,3.661746681,12.771,19.77635836,7.074829932,14.3813828,14.70561744,14.07258747,0.439,3597.604238,18596.25367,11242.29072,0.735,0.662704072,0.770362312,0.585,33.68956,11.36364,14.27587509,75.11,76.4667,73.8032,15.619,66.397,9.52,114.0,7.751426102,7.176600154,8.332237221,0.683,25.74257426,74.25742574,42.96245296,56.04476386,Upper middle income,25.538,4.709,1382.8273692199998,214000000000.0,5493.06,29.5,21.8,75.878,16.3425,10.207
DZA,Algeria,Middle East & North Africa,High,2015,3.76769044,11.888,19.71380464,7.162162162,14.43048545,14.83374502,14.05133529,0.429,3766.610979,18787.53472,11421.66895,0.74,0.669441901,0.773878407,0.589,33.68956,11.36364,14.08821392,75.622,76.824,74.4564,16.3,66.832,9.57,114.0,7.813979964,7.285082506,8.353364714,0.687,25.74257426,74.25742574,43.56180025,56.22022957,Upper middle income,25.481,4.715,1425.595226,166000000000.0,4177.89,38.2,21.4,76.09,16.6803,11.206
DZA,Algeria,Middle East & North Africa,High,2016,3.67259156,12.731,19.64391303,6.998654105,14.47958809,14.9618726,14.03008312,0.428,4003.261144,19121.08669,11707.07707,0.743,0.675547619,0.775859148,0.592,33.68956,11.36364,13.87853909,75.7318,76.8026,74.6927,16.945,66.51,9.35,113.0,7.877038634,7.395204691,8.374545779,0.691,25.78512397,74.21487603,44.16950873,56.39624462,Upper middle income,25.25,4.717,1469.6858,160000000000.0,3948.81,42.9455,21.0,76.298,17.026,10.202
DZA,Algeria,Middle East & North Africa,High,2017,3.743383327,12.872,19.56829333,6.989247312,14.52869073,15.09000019,14.00883094,0.44,3925.806212,18912.34744,11562.26587,0.744,0.676894708,0.775395419,0.593,33.68956,11.36364,13.65167999,75.7428,76.8212,74.6997,16.819,66.574,9.13,112.0,7.940606186,7.506991495,8.395780552,0.692,21.32231405,78.67768595,44.78569504,56.57281075,Upper middle income,24.846,4.717,1515.14,168000000000.0,4048.29,47.6911,20.6,76.499,17.3777,11.996
DZA,Algeria,Middle East & North Africa,High,2018,3.824120009,12.654,19.48003777,8.187919463,14.57779338,15.21812777,13.98757876,0.439,3824.638402,18582.74845,11344.17458,0.745,0.679336804,0.775774747,0.595,33.68956,11.36364,13.3869133,76.0656,77.2047,74.9662,16.692,66.626,11.5,112.0,8.004686727,7.620468083,8.417069168,0.684,21.32231405,78.67768595,45.41047745,56.74992967,Upper middle income,27.916203604505636,8.702866465430862,1562.0,181000000000.0,4278.85,59.5797,20.1,65.25960179655871,17.7301,12.145
AGO,Angola,Sub-Saharan Africa,Medium,2010,1.235836444,164.955,23.649936161647123,2.745098039,8.63424015,7.50617981,9.780150414,0.551,6022.741708,7827.219806,6911.740241,0.51,0.473323161,0.545688621,0.4913376764386536,23.538542141961432,24.454,39.49775696,56.7258,59.0394,54.4154,75.605,78.972,4.16,326.0,3.828594483,2.886483009,4.882108285,0.496,38.63636364,61.36363636,18.47719633,34.13855626,Upper middle income,45.656,11.68,340.9283613553977,83799500000.0,3587.88,2.8,76.0,55.35,18.7345,9.089
AGO,Angola,Sub-Saharan Africa,Medium,2011,1.252224289,159.295,23.649936161647123,3.041825095,9.560079575,7.286789894,11.86942005,0.544,5935.497097,7863.212192,6885.53639,0.526,0.474194963,0.573985138,0.4913376764386536,23.538542141961432,28.94534,38.03870392,57.5961,59.8693,55.3139,74.847,79.883,4.39,300.0,3.86911836,2.947889787,4.89940625,0.51,38.18181818,61.81818182,19.3969874,34.72762211,Upper middle income,45.102,11.039,351.47253747979147,112000000000.0,4615.47,3.1,71.5,56.33,19.4278,7.362
AGO,Angola,Sub-Saharan Africa,Medium,2012,1.346212079,156.557,23.649936161647123,2.957486137,10.0825,8.1376,12.0782,0.545,6281.502283,8308.613383,7280.845666,0.541,0.494561462,0.583449983,0.4913376764386536,23.538542141961432,28.94534,36.53272629,58.6231,61.0236,56.2197,74.834,79.922,4.09,281.0,3.909642238,3.009296564,4.916704215,0.525,34.09090909,65.90909091,20.31677848,35.31668795,Upper middle income,44.493,10.451,362.3428221441149,128000000000.0,5100.1,6.5,67.3,57.236,20.1395,7.359
AGO,Angola,Sub-Saharan Africa,Medium,2013,1.277247837,153.345,23.649936161647123,3.079710145,10.6049,8.9884,12.2869,0.54,6458.534231,8526.052437,7478.104777,0.552,0.511229906,0.590606149,0.4913376764386536,23.538542141961432,28.94534,35.23054886,59.3074,61.6844,56.9254,74.833,79.93,4.53,269.0,3.950166115,3.070703341,4.934002179,0.535,34.09090909,65.90909091,21.23656955,35.9057538,Upper middle income,43.847,9.921,373.54930117949993,137000000000.0,5254.88,8.9,63.6,58.054,20.8677,7.454
AGO,Angola,Sub-Saharan Africa,Medium,2014,1.235861225,151.093,23.649936161647123,2.664298401,11.1273,9.8393,12.4957,0.531,6662.056138,8774.787422,7704.231949,0.563,0.528157718,0.597755941,0.4913376764386536,23.538542141961432,28.94534,34.03232574,60.0397,62.4717,57.6063,74.843,79.912,3.97,258.0,3.990689993,3.132110119,4.951300144,0.548,36.81818182,63.18181818,22.15636063,36.49481964,Upper middle income,43.182,9.454,385.10237235,146000000000.0,5408.41,21.4,60.5,58.776,21.6105,7.429
AGO,Angola,Sub-Saharan Africa,Medium,2015,1.205735928,148.074,32.04023511,2.577319588,11.6497,10.6901,12.7045,0.53,6626.812049,8705.839878,7652.656486,0.582,0.549278676,0.614967988,0.395,34.17144,28.94534,33.00392532,60.6546,63.0944,58.2133,74.864,79.865,3.59,251.0,4.704040408,3.65799284,5.922784328,0.567,36.81818182,63.18181818,25.16013031,44.02049482,Upper middle income,42.52,9.052,397.012755,116000000000.0,4166.98,12.4,57.8,59.398,22.3666,7.279
AGO,Angola,Sub-Saharan Africa,Medium,2016,1.088803397,146.135,31.7083076,2.013422819,12.17209,11.540933,12.913222,0.529,6235.82351,8167.840684,7189.426672,0.596,0.565526867,0.628557241,0.407,34.17144,28.87733,32.0761528,61.0923,63.4338,58.741,74.882,79.827,2.79,246.0,5.417390823,4.183875561,6.894268513,0.584,36.81818182,63.18181818,28.1639,51.54617,Upper middle income,41.882,8.716,409.2915,101000000000.0,3506.07,13.0,55.5,59.925,23.1351,7.281
AGO,Angola,Sub-Saharan Africa,Medium,2017,0.953168429,145.235,31.42379985,1.842546064,12.1721,11.5409,12.9132,0.538,5961.759274,7784.198889,6861.575738,0.597,0.566139188,0.629229065,0.409,34.17144,28.87733,31.22262955,61.6798,64.0185,59.3305,74.912,79.756,2.64,241.0,5.417390823,4.183875561,6.894268513,0.586,30.45454545,69.54545455,28.1639,51.54617,Upper middle income,41.281,8.432,421.95,122000000000.0,4095.81,14.3391,53.4,60.379,23.9165,7.139
AGO,Angola,Sub-Saharan Africa,Medium,2018,0.791170676,142.575,31.16753357,1.680672269,12.1721,11.5409,12.9132,0.537,5554.95618,7228.559666,6381.521946,0.595,0.565997442,0.62689161,0.41,34.17144,28.87733,30.45383072,62.1438,64.7172,59.5817,74.955,79.653,2.28,241.0,5.417390823,4.183875561,6.894268513,0.585,30.45454545,69.54545455,28.1639,51.54617,Upper middle income,27.916203604505636,8.702866465430862,435.0,106000000000.0,3432.39,15.712817964592324,51.6,65.25960179655871,24.7131,7.253
ATG,Antigua and Barbuda,Latin America & Caribbean,High,2010,5.16131231,42.477,23.649936161647123,7.520302923635623,14.98256016,15.25232983,14.67098045,0.5064586303067865,6165.6644573114245,13858.625299710586,17233.05965,0.79,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,6.892321587,76.8195,79.434,73.9589,49.60479511704002,74.72208532595018,10.294104975728157,44.0,9.2361755,6.00379279261327,6.981987471899778,0.5431175512862259,19.44444444,80.55555556,40.15241736359231,47.16432164343128,High income: nonOECD,16.547,6.055,2522.0861306705056,1152470000.0,13092.1,47.0,7.7,75.823,200.064,8.304764598540146
ATG,Antigua and Barbuda,Latin America & Caribbean,High,2011,4.967227992,40.163,23.649936161647123,7.520302923635623,14.69311047,14.80840969,14.54601955,0.5064586303067865,6165.6644573114245,13858.625299710586,16539.63424,0.783,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,6.621734619,77.1038,79.7063,74.244,49.60479511704002,74.72208532595018,10.294104975728157,43.0,8.99,6.00379279261327,6.981987471899778,0.5431175512862259,19.44444444,80.55555556,40.15241736359231,47.16432164343128,High income: nonOECD,16.396,6.085,2600.088794505676,1142040000.0,12795.6,52.0,7.2,75.956,202.848,8.304764598540146
ATG,Antigua and Barbuda,Latin America & Caribbean,High,2012,5.065867336,36.808,23.649936161647123,7.520302923635623,14.85750008,15.65756989,14.01368999,0.5064586303067865,6165.6644573114245,13858.625299710586,16745.79664,0.787,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,6.364239216,77.3502,79.9614,74.4763,49.60479511704002,74.72208532595018,10.294104975728157,44.0,9.03495,6.00379279261327,6.981987471899778,0.5431175512862259,19.44444444,80.55555556,40.15241736359231,47.16432164343128,High income: nonOECD,16.272,6.116,2680.5039118615214,1211410000.0,13399.2,58.0,6.7,76.087,205.475,8.304764598540146
ATG,Antigua and Barbuda,Latin America & Caribbean,High,2013,5.044582368,33.761,23.649936161647123,7.520302923635623,14.75945549,15.59276321,13.89336641,0.5064586303067865,6165.6644573114245,13858.625299710586,16722.97555,0.787,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,6.124629498,77.5834,80.2303,74.6708,49.60479511704002,74.72208532595018,10.294104975728157,43.0,9.08012475,6.00379279261327,6.981987471899778,0.5431175512862259,19.44444444,80.55555556,40.15241736359231,47.16432164343128,High income: nonOECD,16.152,6.151,2763.4060947026,1192920000.0,13035.1,63.4,6.3,76.218,207.991,8.304764598540146
ATG,Antigua and Barbuda,Latin America & Caribbean,High,2014,4.987575895,33.422,23.649936161647123,7.520302923635623,14.66205789,15.52822477,13.77407594,0.5064586303067865,6165.6644573114245,13858.625299710586,17119.31079,0.789,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,5.897801399,77.8577,80.5354,74.9084,49.60479511704002,74.72208532595018,10.294104975728157,42.0,9.125525374,6.00379279261327,6.981987471899778,0.5431175512862259,21.21212121,78.78787879,40.15241736359231,47.16432164343128,High income: nonOECD,16.026,6.188,2848.87226258,1275580000.0,13780.8,67.78,6.0,76.349,210.368,8.304764598540146
ATG,Antigua and Barbuda,Latin America & Caribbean,High,2015,5.129854862,34.834,23.649936161647123,7.520302923635623,14.56530302,15.46395345,13.65580972,0.5064586303067865,6165.6644573114245,13858.625299710586,17679.66135,0.791,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,5.703820705,77.9127,80.3888,75.1483,49.60479511704002,74.72208532595018,10.294104975728157,43.0,9.171153001,6.00379279261327,6.981987471899778,0.5431175512862259,25.71428571,74.28571429,40.15241736359231,47.16432164343128,High income: nonOECD,15.883,6.227,2936.981714,1359190000.0,14526.6,70.0,5.7,76.483,212.65,8.304764598540146
ATG,Antigua and Barbuda,Latin America & Caribbean,High,2016,5.194071535,30.373,23.649936161647123,7.520302923635623,14.46918664,15.39994815,13.53855895,0.5064586303067865,6165.6644573114245,13858.625299710586,18421.76805,0.794,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,5.523726463,78.1516,80.6451,75.3657,49.60479511704002,74.72208532595018,10.294104975728157,43.0,9.217008766,6.00379279261327,6.981987471899778,0.5431175512862259,25.71428571,74.28571429,40.15241736359231,47.16432164343128,High income: nonOECD,15.717,6.27,3027.8162,1464630000.0,15494.3,73.0,5.4,76.617,214.834,8.304764598540146
ATG,Antigua and Barbuda,Latin America & Caribbean,High,2017,5.145138641,30.352,23.649936161647123,7.520302923635623,14.37370453,15.33620777,13.42231491,0.5064586303067865,6165.6644573114245,13858.625299710586,18775.95101,0.795,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,5.408444405,78.2683,80.7206,75.5196,49.60479511704002,74.72208532595018,10.294104975728157,42.0,9.263093809,6.00379279261327,6.981987471899778,0.5431175512862259,20.0,80.0,40.15241736359231,47.16432164343128,High income: nonOECD,15.53,6.316,3121.46,1510080000.0,15824.7,76.0,5.2,76.752,216.877,8.304764598540146
ATG,Antigua and Barbuda,Latin America & Caribbean,High,2018,5.175207195,27.548,23.649936161647123,7.520302923635623,14.27885251,15.27273122,13.30706895,0.5064586303067865,6165.6644573114245,13858.625299710586,19857.12506,0.798,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,5.198716164,78.5112,81.0003,75.7235,49.60479511704002,74.72208532595018,10.294104975728157,42.0,9.293740746,6.00379279261327,6.981987471899778,0.5431175512862259,31.42857143,68.57142857,40.15241736359231,47.16432164343128,High income: nonOECD,27.916203604505636,8.702866465430862,3218.0,1623800000.0,16864.4,15.712817964592324,5.0,65.25960179655871,218.832,8.304764598540146
ARG,Argentina,Latin America & Caribbean,Very High,2010,4.566075714,67.064,15.16343292,10.07194245,16.96805,17.92071915,16.02111053,0.364,16255.57468,29368.50592,22734.96712,0.834,0.828709336,0.832809274,0.702,6.91431,28.898242,9.677746773,75.7208,78.8378,72.5165,47.875,73.601,14.59,51.0,10.59963989,10.68136024,10.49977016,0.75,37.80487805,62.19512195,61.32320544,61.72544438,High income: nonOECD,18.154,7.708,2198.400123222737,424000000000.0,10386.0,45.0,12.9,75.278,14.9043,7.714
ARG,Argentina,Latin America & Caribbean,Very High,2011,4.604828112,68.264,14.64529483,10.82045184,17.17383003,18.2639904,16.09178925,0.362,16324.09584,31740.23266,23944.3551,0.841,0.833035901,0.840203081,0.714,6.8309,27.705847,9.399137497,76.124,79.3224,72.8411,48.134,74.266,16.16,48.0,10.69979,10.77540016,10.60984993,0.75,37.6899696,62.3100304,62.80082114,63.21275224,High income: nonOECD,18.055,7.694,2266.3918796110693,530000000000.0,12848.9,51.0,12.4,75.439,15.0772,7.179
ARG,Argentina,Latin America & Caribbean,Very High,2012,4.591399834,68.719,14.01159307,10.67615658,17.10737038,18.18490982,16.0489006,0.36,16224.2383,31055.95056,23557.51314,0.843,0.837616242,0.839031918,0.721,6.43056,26.45734,9.146879196,76.4669,79.9531,72.9385,48.234,73.538,15.69,47.0,10.78507042,10.94651031,10.59395027,0.753,37.6899696,62.3100304,64.27843683,64.70006011,High income: nonOECD,17.949,7.68,2336.4864738258443,546000000000.0,13082.7,55.8,11.8,75.598,15.2495,7.217
ARG,Argentina,Latin America & Caribbean,Very High,2013,4.505954707,69.167,13.77479703,11.12426036,17.09185028,18.20256996,16.00248909,0.356,16447.35752,31548.81525,23915.41972,0.845,0.838914911,0.841565097,0.724,6.51336,25.898772,8.912259102,76.4908,79.9265,73.0113,47.826,73.135,16.74,44.0,10.89459991,11.00965023,10.75255966,0.751,37.08206687,62.91793313,65.75605253,66.18736797,High income: nonOECD,17.831,7.665,2408.7489420885,552000000000.0,13080.3,59.9,11.3,75.756,15.4212,7.1
